doctor_id,hospital_type,response,satisfaction
8552,large,1,5
8553,medium,1,4
8554,large,0,NA
8555,small,0,NA
8556,medium,0,NA
8557,medium,0,NA
8558,large,1,4
8559,large,1,5
8560,medium,1,2
8561,large,1,3
8562,medium,0,NA
8563,medium,0,NA
8564,small,0,NA
8565,large,1,4
8566,large,1,4
8567,medium,0,NA
8568,medium,0,NA
8569,large,0,NA
8570,large,0,NA
8571,small,0,NA
8572,small,0,NA
8573,small,0,NA
8574,medium,1,4
8575,large,1,5
8576,medium,0,NA
8577,small,0,NA
8578,large,1,5
8579,medium,1,3
8580,small,0,NA
8581,medium,0,NA
8582,medium,1,5
8583,large,0,NA
8584,small,0,NA
8585,medium,0,NA
8586,medium,0,NA
8587,large,1,2
8588,large,1,2
8589,medium,0,NA
8590,large,1,3
8591,large,1,4
8592,small,0,NA
8593,large,1,5
8594,medium,1,1
8595,medium,0,NA
8596,small,1,5
8597,medium,0,NA
8598,small,0,NA
8599,large,0,NA
8600,large,1,4
8601,medium,0,NA
8602,medium,0,NA
8603,small,0,NA
8604,large,1,3
8605,medium,0,NA
8606,medium,1,3
8607,small,1,5
8608,large,1,3
8609,large,0,NA
8610,medium,1,4
8611,medium,0,NA
8612,large,0,NA
8613,small,1,2
8614,medium,1,2
8615,medium,1,4
8616,medium,0,NA
8617,medium,0,NA
8618,medium,1,4
8619,medium,0,NA
8620,medium,1,4
8621,small,1,1
8622,small,0,NA
8623,medium,0,NA
8624,large,0,NA
8625,large,1,4
8626,small,0,NA
8627,large,1,5
8628,medium,0,NA
8629,large,1,3
8630,small,0,NA
8631,large,0,NA
8632,large,1,3
8633,large,1,2
8634,small,0,NA
8635,small,0,NA
8636,large,1,4
8637,small,0,NA
8638,medium,0,NA
8639,large,1,3
8640,medium,0,NA
8641,small,1,2
8642,large,0,NA
8643,large,1,5
8644,large,1,5
8645,medium,1,3
8646,medium,1,2
8647,medium,0,NA
8648,small,0,NA
8649,large,1,4
8650,small,0,NA
8651,medium,0,NA
8652,small,0,NA
8653,large,1,5
8654,small,0,NA
8655,large,1,5
8656,large,1,2
8657,medium,0,NA
8658,large,1,2
8659,large,0,NA
8660,large,1,5
8661,large,0,NA
8662,large,1,4
8663,small,0,NA
8664,medium,0,NA
8665,large,1,5
8666,small,0,NA
8667,small,0,NA
8668,medium,1,1
8669,medium,1,4
8670,medium,0,NA
8671,small,1,2
8672,large,1,5
8673,medium,0,NA
8674,medium,0,NA
8675,large,1,3
8676,small,1,5
8677,large,1,4
8678,medium,0,NA
8679,large,1,5
8680,large,1,3
8681,medium,0,NA
8682,large,1,4
8683,small,0,NA
8684,medium,1,4
8685,large,1,5
8686,medium,0,NA
8687,medium,1,5
8688,small,0,NA
8689,small,0,NA
8690,small,0,NA
8691,medium,0,NA
8692,large,1,5
8693,large,1,3
8694,small,0,NA
8695,small,1,5
8696,small,1,3
8697,small,1,1
8698,medium,0,NA
8699,small,0,NA
8700,medium,0,NA
8701,medium,1,3
8702,medium,1,4
8703,medium,0,NA
8704,small,0,NA
8705,large,1,5
8706,medium,1,2
8707,medium,0,NA
8708,small,0,NA
8709,large,1,5
8710,small,0,NA
8711,small,0,NA
8712,medium,1,2
8713,large,0,NA
8714,large,1,5
8715,large,1,2
8716,large,1,3
8717,small,0,NA
8718,medium,0,NA
8719,large,0,NA
8720,medium,1,1
8721,large,0,NA
8722,medium,0,NA
8723,medium,0,NA
8724,large,1,2
8725,medium,0,NA
8726,small,0,NA
8727,medium,0,NA
8728,small,0,NA
8729,medium,0,NA
8730,medium,0,NA
8731,small,0,NA
8732,small,0,NA
8733,medium,0,NA
8734,small,0,NA
8735,medium,0,NA
8736,medium,0,NA
8737,medium,0,NA
8738,small,0,NA
8739,large,1,5
8740,medium,1,3
8741,small,0,NA
8742,small,0,NA
8743,small,1,5
8744,large,1,2
8745,medium,1,3
8746,medium,0,NA
8747,medium,0,NA
8748,large,1,5
8749,small,0,NA
8750,medium,0,NA
8751,medium,0,NA
8752,large,1,4
8753,large,1,2
8754,medium,1,3
8755,large,1,4
8756,large,1,5
8757,large,0,NA
8758,small,0,NA
8759,small,0,NA
8760,small,0,NA
8761,large,1,5
8762,medium,0,NA
8763,large,1,4
8764,large,1,5
8765,large,1,5
8766,small,0,NA
8767,small,0,NA
8768,small,0,NA
8769,large,1,5
8770,small,1,1
8771,medium,1,5
8772,medium,0,NA
8773,large,1,5
8774,large,1,5
8775,small,0,NA
8776,medium,1,5
8777,large,0,NA
8778,small,0,NA
8779,medium,1,2
8780,small,0,NA
8781,large,0,NA
8782,medium,1,2
8783,medium,0,NA
8784,large,1,5
8785,medium,0,NA
8786,medium,1,3
8787,small,0,NA
8788,medium,1,3
8789,large,1,2
8790,large,0,NA
8791,large,1,4
8792,medium,1,3
8793,small,0,NA
8794,medium,0,NA
8795,small,0,NA
8796,medium,1,2
8797,small,0,NA
8798,large,1,5
8799,large,0,NA
8800,small,1,2
8801,medium,0,NA
8802,medium,1,1
8803,medium,0,NA
8804,medium,1,3
8805,large,1,5
8806,small,0,NA
8807,medium,0,NA
8808,small,0,NA
8809,medium,1,5
8810,medium,0,NA
8811,large,1,4
8812,large,0,NA
8813,small,0,NA
8814,medium,0,NA
8815,large,1,5
8816,large,1,4
8817,medium,1,3
8818,medium,0,NA
8819,medium,0,NA
8820,large,1,2
8821,small,0,NA
8822,large,0,NA
8823,medium,0,NA
8824,large,1,5
8825,large,1,5
8826,small,1,1
8827,large,1,2
8828,medium,1,3
8829,small,0,NA
8830,medium,0,NA
8831,small,0,NA
8832,large,1,2
8833,medium,1,4
8834,large,1,4
8835,medium,0,NA
8836,small,0,NA
8837,small,0,NA
8838,small,0,NA
8839,medium,0,NA
8840,large,1,5
8841,small,0,NA
8842,small,0,NA
8843,large,1,5
8844,small,0,NA
8845,medium,1,3
8846,medium,1,3
8847,small,0,NA
8848,large,1,4
8849,medium,1,4
8850,large,1,4
8851,small,0,NA
8852,small,1,3
8853,medium,1,2
8854,large,0,NA
8855,large,1,4
8856,large,1,5
8857,medium,1,3
8858,small,0,NA
8859,large,0,NA
8860,medium,0,NA
8861,small,0,NA
8862,large,1,3
8863,large,1,5
8864,small,0,NA
8865,small,1,3
8866,large,0,NA
8867,small,0,NA
8868,large,1,3
8869,small,0,NA
8870,medium,0,NA
8871,medium,0,NA
8872,large,1,2
8873,medium,0,NA
8874,small,1,3
8875,medium,1,3
8876,small,0,NA
8877,large,1,4
8878,small,0,NA
8879,small,0,NA
8880,medium,1,1
8881,medium,0,NA
8882,small,0,NA
8883,large,0,NA
8884,medium,0,NA
8885,medium,1,5
8886,large,1,4
8887,medium,0,NA
8888,large,0,NA
8889,large,1,3
8890,medium,0,NA
8891,large,0,NA
8892,large,1,4
8893,medium,0,NA
8894,large,1,5
8895,small,0,NA
8896,small,0,NA
8897,medium,0,NA
8898,small,0,NA
8899,small,0,NA
8900,large,0,NA
8901,small,0,NA
8902,small,1,5
8903,medium,0,NA
8904,medium,0,NA
8905,medium,0,NA
8906,medium,0,NA
8907,small,0,NA
8908,medium,0,NA
8909,medium,0,NA
8910,large,0,NA
8911,large,1,2
8912,medium,0,NA
8913,large,1,3
8914,medium,0,NA
8915,large,1,5
8916,medium,0,NA
8917,large,1,5
8918,medium,1,3
8919,medium,0,NA
8920,large,0,NA
8921,medium,0,NA
8922,medium,0,NA
8923,small,0,NA
8924,small,0,NA
8925,medium,0,NA
8926,small,1,2
8927,large,1,2
8928,medium,0,NA
8929,large,1,4
8930,large,0,NA
8931,medium,1,3
8932,medium,0,NA
8933,medium,0,NA
8934,large,1,4
8935,large,1,5
8936,medium,0,NA
8937,large,1,4
8938,large,1,5
8939,large,1,5
8940,small,1,2
8941,large,0,NA
8942,large,1,4
8943,medium,0,NA
8944,medium,1,5
8945,large,1,5
8946,small,1,1
8947,small,0,NA
8948,medium,1,5
8949,medium,0,NA
8950,small,0,NA
8951,medium,0,NA
8952,large,1,4
8953,small,0,NA
8954,small,0,NA
8955,large,1,3
8956,small,0,NA
8957,small,0,NA
8958,small,0,NA
8959,medium,0,NA
8960,medium,1,3
8961,medium,0,NA
8962,medium,0,NA
8963,large,0,NA
8964,small,0,NA
8965,medium,1,5
8966,large,1,4
8967,medium,1,4
8968,small,0,NA
8969,large,1,4
8970,medium,1,3
8971,small,0,NA
8972,large,1,4
8973,medium,0,NA
8974,small,0,NA
8975,small,0,NA
8976,large,1,5
8977,medium,1,5
8978,small,1,5
8979,large,1,4
8980,medium,0,NA
8981,medium,0,NA
8982,medium,0,NA
8983,medium,0,NA
8984,small,0,NA
8985,small,1,3
8986,large,0,NA
8987,small,0,NA
8988,medium,0,NA
8989,large,1,3
8990,medium,0,NA
8991,small,0,NA
8992,medium,0,NA
8993,large,1,4
8994,large,0,NA
8995,large,1,5
8996,large,1,5
8997,small,0,NA
8998,small,0,NA
8999,medium,1,3
9000,medium,0,NA
9001,large,1,4
9002,large,1,5
9003,small,1,3
9004,small,1,5
9005,small,0,NA
9006,large,1,5
9007,medium,1,3
9008,large,1,5
9009,large,1,5
9010,large,1,5
9011,medium,0,NA
9012,large,1,5
9013,large,1,5
9014,medium,0,NA
9015,large,1,2
9016,small,0,NA
9017,large,0,NA
9018,large,1,5
9019,medium,0,NA
9020,large,1,5
9021,medium,0,NA
9022,medium,0,NA
9023,large,1,4
9024,large,0,NA
9025,small,0,NA
9026,medium,1,2
9027,medium,0,NA
9028,large,1,2
9029,small,1,3
9030,medium,0,NA
9031,large,1,3
9032,medium,1,4
9033,small,0,NA
9034,medium,1,1
9035,large,1,2
9036,large,1,3
9037,large,0,NA
9038,large,1,3
9039,medium,1,2
9040,medium,0,NA
9041,small,0,NA
9042,medium,0,NA
9043,small,0,NA
9044,small,0,NA
9045,large,1,5
9046,small,0,NA
9047,large,1,4
9048,medium,0,NA
9049,medium,1,3
9050,large,1,3
9051,medium,0,NA
9052,small,0,NA
9053,small,0,NA
9054,large,1,5
9055,small,0,NA
9056,large,1,5
9057,large,1,3
9058,large,1,5
9059,large,1,4
9060,small,0,NA
9061,small,0,NA
9062,medium,0,NA
9063,small,0,NA
9064,large,1,4
9065,small,0,NA
9066,large,0,NA
9067,large,0,NA
9068,medium,1,3
9069,small,0,NA
9070,small,0,NA
9071,large,1,5
9072,medium,1,5
9073,medium,1,3
9074,large,0,NA
9075,small,0,NA
9076,small,0,NA
9077,small,0,NA
9078,large,1,2
9079,medium,0,NA
9080,medium,0,NA
9081,large,1,4
9082,medium,0,NA
9083,medium,0,NA
9084,small,0,NA
9085,medium,0,NA
9086,medium,0,NA
9087,small,0,NA
9088,small,1,4
9089,large,1,5
9090,large,1,3
9091,medium,0,NA
9092,large,1,2
9093,medium,1,4
9094,large,0,NA
9095,medium,1,1
9096,large,0,NA
9097,medium,0,NA
9098,medium,0,NA
9099,large,1,5
9100,medium,0,NA
9101,medium,1,4
9102,small,0,NA
9103,medium,0,NA
9104,small,0,NA
9105,large,1,5
9106,medium,1,3
9107,medium,0,NA
9108,small,0,NA
9109,large,1,4
9110,medium,1,1
9111,medium,0,NA
9112,small,0,NA
9113,small,0,NA
9114,small,0,NA
9115,small,0,NA
9116,large,1,5
9117,large,1,3
9118,small,0,NA
9119,medium,0,NA
9120,small,0,NA
9121,small,1,5
9122,large,1,3
9123,small,0,NA
9124,large,1,3
9125,small,0,NA
9126,medium,0,NA
9127,large,0,NA
9128,small,0,NA
9129,small,0,NA
9130,small,0,NA
9131,small,0,NA
9132,large,0,NA
9133,small,0,NA
9134,medium,1,1
9135,small,0,NA
9136,large,0,NA
9137,small,0,NA
9138,small,0,NA
9139,medium,0,NA
9140,medium,0,NA
9141,large,1,4
9142,medium,1,3
9143,medium,1,4
9144,medium,0,NA
9145,large,0,NA
9146,medium,0,NA
9147,small,0,NA
9148,small,0,NA
9149,large,1,5
9150,large,1,5
9151,large,1,5
9152,small,0,NA
9153,medium,1,5
9154,small,0,NA
9155,medium,0,NA
9156,medium,1,1
9157,medium,1,3
9158,large,0,NA
9159,small,0,NA
9160,large,1,5
9161,small,0,NA
9162,large,1,5
9163,small,1,1
9164,small,0,NA
9165,medium,0,NA
9166,medium,0,NA
9167,large,1,3
9168,medium,1,1
9169,small,0,NA
9170,small,0,NA
9171,large,1,5
9172,medium,0,NA
9173,large,1,5
9174,small,1,5
9175,small,0,NA
9176,small,0,NA
9177,large,0,NA
9178,small,0,NA
9179,medium,0,NA
9180,large,1,5
9181,medium,1,3
9182,small,0,NA
9183,small,0,NA
9184,medium,0,NA
9185,medium,1,3
9186,medium,1,3
9187,medium,0,NA
9188,medium,0,NA
9189,large,0,NA
9190,large,1,2
9191,small,0,NA
9192,large,1,5
9193,medium,1,2
9194,large,0,NA
9195,medium,1,1
9196,large,1,2
9197,medium,0,NA
9198,small,0,NA
9199,small,0,NA
9200,large,1,5
9201,medium,0,NA
9202,large,1,4
9203,medium,0,NA
9204,medium,0,NA
9205,medium,1,5
9206,small,0,NA
9207,small,0,NA
9208,small,0,NA
9209,large,1,5
9210,large,1,5
9211,small,0,NA
9212,small,0,NA
9213,medium,0,NA
9214,medium,0,NA
9215,small,0,NA
9216,large,0,NA
9217,medium,0,NA
9218,small,0,NA
9219,small,0,NA
9220,small,1,1
9221,small,0,NA
9222,medium,0,NA
9223,large,1,4
9224,small,0,NA
9225,medium,1,4
9226,large,1,4
9227,medium,1,5
9228,small,0,NA
9229,large,0,NA
9230,small,0,NA
9231,medium,0,NA
9232,small,0,NA
9233,medium,1,4
9234,large,0,NA
9235,small,0,NA
9236,small,0,NA
9237,small,0,NA
9238,small,0,NA
9239,large,1,5
9240,small,0,NA
9241,small,0,NA
9242,large,0,NA
9243,medium,1,5
9244,small,1,1
9245,small,0,NA
9246,medium,1,5
9247,medium,1,3
9248,medium,0,NA
9249,medium,1,3
9250,small,0,NA
9251,large,1,5
9252,large,0,NA
9253,small,0,NA
9254,medium,0,NA
9255,small,0,NA
9256,small,0,NA
9257,small,0,NA
9258,large,1,5
9259,small,0,NA
9260,medium,1,4
9261,medium,0,NA
9262,medium,0,NA
9263,large,1,4
9264,small,0,NA
9265,medium,0,NA
9266,large,1,5
9267,medium,1,5
9268,small,0,NA
9269,medium,1,5
9270,small,0,NA
9271,small,0,NA
9272,small,0,NA
9273,large,0,NA
9274,medium,0,NA
9275,small,0,NA
9276,small,0,NA
9277,large,1,4
9278,small,0,NA
9279,large,1,5
9280,small,0,NA
9281,large,0,NA
9282,medium,1,1
9283,medium,1,3
9284,large,1,4
9285,large,1,4
9286,small,0,NA
9287,large,1,5
9288,large,1,5
9289,large,1,5
9290,medium,0,NA
9291,large,1,4
9292,small,1,1
9293,small,0,NA
9294,small,0,NA
9295,medium,1,4
9296,small,0,NA
9297,medium,0,NA
9298,small,0,NA
9299,large,1,4
9300,medium,0,NA
9301,large,0,NA
9302,small,0,NA
9303,small,0,NA
9304,large,0,NA
9305,small,0,NA
9306,small,0,NA
9307,small,0,NA
9308,small,0,NA
9309,medium,0,NA
9310,small,1,1
9311,medium,1,3
9312,large,1,4
9313,small,0,NA
9314,small,0,NA
9315,small,0,NA
9316,small,0,NA
9317,large,1,4
9318,medium,0,NA
9319,large,1,5
9320,small,0,NA
9321,medium,0,NA
9322,large,1,3
9323,small,0,NA
9324,large,1,5
9325,large,0,NA
9326,medium,0,NA
9327,small,0,NA
9328,medium,0,NA
9329,small,0,NA
9330,large,0,NA
9331,medium,0,NA
9332,large,1,3
9333,large,0,NA
9334,small,0,NA
9335,medium,0,NA
9336,small,0,NA
9337,large,0,NA
9338,medium,0,NA
9339,large,0,NA
9340,medium,1,4
9341,small,0,NA
9342,large,1,4
9343,medium,1,1
9344,medium,1,5
9345,large,1,4
9346,medium,0,NA
9347,medium,1,3
9348,large,1,5
9349,medium,0,NA
9350,medium,0,NA
9351,small,0,NA
9352,small,0,NA
9353,small,0,NA
9354,medium,0,NA
9355,medium,1,3
9356,large,0,NA
9357,large,1,5
9358,large,1,4
9359,large,1,2
9360,medium,1,4
9361,medium,1,3
9362,large,0,NA
9363,small,0,NA
9364,small,1,1
9365,medium,0,NA
9366,medium,1,4
9367,medium,0,NA
9368,large,1,5
9369,medium,0,NA
9370,large,0,NA
9371,large,1,4
9372,large,1,5
9373,medium,1,4
9374,medium,0,NA
9375,small,0,NA
9376,small,0,NA
9377,small,0,NA
9378,large,0,NA
9379,medium,0,NA
9380,medium,0,NA
9381,large,1,5
9382,small,0,NA
9383,medium,1,5
9384,small,0,NA
9385,small,0,NA
9386,small,0,NA
9387,small,0,NA
9388,small,1,4
9389,large,1,5
9390,medium,0,NA
9391,medium,1,2
9392,small,0,NA
9393,large,1,5
9394,medium,1,3
9395,small,0,NA
9396,medium,0,NA
9397,medium,1,3
9398,large,1,5
9399,medium,0,NA
9400,large,1,5
9401,small,0,NA
9402,large,1,5
9403,large,1,5
9404,medium,0,NA
9405,small,0,NA
9406,medium,0,NA
9407,medium,1,3
9408,medium,1,3
9409,medium,0,NA
9410,small,0,NA
9411,small,1,5
9412,small,0,NA
9413,large,1,5
9414,medium,0,NA
9415,medium,1,4
9416,small,0,NA
9417,medium,1,3
9418,medium,0,NA
9419,medium,0,NA
9420,medium,1,1
9421,medium,0,NA
9422,medium,0,NA
9423,small,0,NA
9424,small,0,NA
9425,small,0,NA
9426,large,1,3
9427,medium,0,NA
9428,small,0,NA
9429,medium,0,NA
9430,small,0,NA
9431,large,1,5
9432,large,1,5
9433,small,0,NA
9434,large,1,4
9435,large,1,2
9436,medium,0,NA
9437,medium,1,5
9438,medium,0,NA
9439,medium,1,5
9440,large,1,5
9441,large,1,2
9442,small,1,5
9443,small,0,NA
9444,small,1,1
9445,medium,1,1
9446,large,1,5
9447,large,1,2
9448,large,1,5
9449,large,1,5
9450,medium,0,NA
9451,medium,0,NA
9452,large,1,4
9453,medium,1,3
9454,medium,1,4
9455,small,0,NA
9456,small,0,NA
9457,small,1,3
9458,medium,1,4
9459,large,1,2
9460,small,0,NA
9461,large,1,4
9462,large,0,NA
9463,small,0,NA
9464,small,1,4
9465,large,1,5
9466,large,1,3
9467,small,0,NA
9468,large,0,NA
9469,small,0,NA
9470,large,1,4
9471,medium,0,NA
9472,large,0,NA
9473,large,0,NA
9474,large,1,5
9475,medium,1,5
9476,small,1,4
9477,small,0,NA
9478,medium,0,NA
9479,medium,1,3
9480,medium,1,4
9481,large,1,5
9482,medium,0,NA
9483,small,0,NA
9484,medium,0,NA
9485,medium,0,NA
9486,medium,0,NA
9487,large,1,5
9488,small,0,NA
9489,small,0,NA
9490,small,0,NA
9491,medium,0,NA
9492,small,0,NA
9493,small,0,NA
9494,medium,1,5
9495,large,1,5
9496,small,0,NA
9497,large,1,5
9498,medium,1,5
9499,large,1,5
9500,large,1,4
9501,small,1,4
9502,small,0,NA
9503,small,1,1
9504,large,1,5
9505,medium,1,3
9506,large,1,5
9507,small,0,NA
9508,large,0,NA
9509,large,1,4
9510,large,1,5
9511,small,0,NA
9512,medium,0,NA
9513,medium,1,1
9514,small,0,NA
9515,large,0,NA
9516,medium,1,4
9517,medium,0,NA
9518,small,1,1
9519,medium,0,NA
9520,small,0,NA
9521,medium,1,3
9522,small,0,NA
9523,small,1,1
9524,small,0,NA
9525,small,0,NA
9526,large,1,5
9527,large,0,NA
9528,small,0,NA
9529,large,1,3
9530,large,1,2
9531,large,1,5
9532,large,1,3
9533,large,1,3
9534,medium,0,NA
9535,medium,0,NA
9536,large,1,5
9537,small,0,NA
9538,large,1,5
9539,small,0,NA
9540,small,1,1
9541,medium,1,3
9542,medium,1,4
9543,small,1,1
9544,medium,1,5
9545,small,0,NA
9546,small,0,NA
9547,large,1,5
9548,large,0,NA
9549,medium,0,NA
9550,small,0,NA
9551,large,1,5
9552,small,1,1
9553,small,0,NA
9554,medium,0,NA
9555,medium,0,NA
9556,medium,0,NA
9557,small,0,NA
9558,small,0,NA
9559,small,0,NA
9560,large,1,4
9561,small,0,NA
9562,small,0,NA
9563,small,0,NA
9564,large,1,3
9565,large,1,5
9566,small,0,NA
9567,large,1,4
9568,large,1,3
9569,medium,0,NA
9570,medium,0,NA
9571,large,1,5
9572,medium,1,3
9573,medium,0,NA
9574,medium,0,NA
9575,medium,1,5
9576,small,0,NA
9577,small,0,NA
9578,small,0,NA
9579,large,1,5
9580,medium,1,4
9581,small,0,NA
9582,small,0,NA
9583,small,0,NA
9584,large,0,NA
9585,medium,0,NA
9586,small,0,NA
9587,medium,0,NA
9588,medium,1,4
9589,large,1,4
9590,medium,0,NA
9591,medium,0,NA
9592,medium,1,3
9593,small,0,NA
9594,small,0,NA
9595,small,0,NA
9596,large,1,3
9597,medium,1,3
9598,large,1,5
9599,small,1,3
9600,medium,0,NA
9601,large,0,NA
9602,small,0,NA
9603,small,0,NA
9604,small,0,NA
9605,large,0,NA
9606,large,0,NA
9607,small,0,NA
9608,large,0,NA
9609,large,1,3
9610,large,1,4
9611,large,0,NA
9612,small,0,NA
9613,large,1,4
9614,small,0,NA
9615,large,1,5
9616,medium,1,3
9617,small,0,NA
9618,medium,0,NA
9619,small,0,NA
9620,large,1,5
9621,medium,0,NA
9622,medium,0,NA
9623,medium,0,NA
9624,small,0,NA
9625,large,1,3
9626,large,1,2
9627,large,1,5
9628,small,0,NA
9629,small,0,NA
9630,large,1,5
9631,large,1,5
9632,medium,0,NA
9633,medium,0,NA
9634,small,0,NA
9635,small,0,NA
9636,large,1,3
9637,large,1,5
9638,small,0,NA
9639,small,0,NA
9640,large,0,NA
9641,small,0,NA
9642,medium,0,NA
9643,small,0,NA
9644,small,0,NA
9645,medium,0,NA
9646,small,0,NA
9647,small,0,NA
9648,small,0,NA
9649,large,1,4
9650,medium,0,NA
9651,small,0,NA
9652,medium,0,NA
9653,large,1,4
9654,small,1,4
9655,medium,0,NA
9656,medium,1,3
9657,large,1,5
9658,large,1,5
9659,large,1,4
9660,small,0,NA
9661,small,0,NA
9662,medium,0,NA
9663,medium,0,NA
9664,small,1,4
9665,large,1,2
9666,small,0,NA
9667,large,0,NA
9668,small,0,NA
9669,medium,0,NA
9670,small,0,NA
9671,small,0,NA
9672,small,0,NA
9673,medium,0,NA
9674,large,1,5
9675,small,0,NA
9676,medium,0,NA
9677,large,1,5
9678,small,0,NA
9679,medium,1,3
9680,medium,0,NA
9681,small,0,NA
9682,medium,0,NA
9683,large,1,5
9684,medium,0,NA
9685,medium,0,NA
9686,large,1,3
9687,small,0,NA
9688,small,0,NA
9689,large,0,NA
9690,large,1,5
9691,small,0,NA
9692,small,0,NA
9693,large,0,NA
9694,medium,0,NA
9695,large,1,4
9696,small,0,NA
9697,medium,1,2
9698,small,0,NA
9699,large,0,NA
9700,large,0,NA
9701,large,1,5
9702,medium,1,3
9703,small,1,2
9704,medium,0,NA
9705,medium,1,1
9706,large,0,NA
9707,large,1,2
9708,large,1,3
9709,medium,0,NA
9710,large,0,NA
9711,large,0,NA
9712,medium,1,4
9713,large,0,NA
9714,small,0,NA
9715,large,0,NA
9716,small,0,NA
9717,medium,0,NA
9718,small,0,NA
9719,small,0,NA
9720,small,0,NA
9721,medium,1,4
9722,small,0,NA
9723,large,1,4
9724,large,1,5
9725,large,1,5
9726,medium,1,3
9727,small,0,NA
9728,medium,0,NA
9729,medium,1,4
9730,small,0,NA
9731,large,1,4
9732,medium,1,3
9733,large,0,NA
9734,medium,0,NA
9735,large,1,3
9736,medium,0,NA
9737,medium,0,NA
9738,large,0,NA
9739,medium,1,4
9740,large,1,5
9741,small,0,NA
9742,medium,0,NA
9743,medium,0,NA
9744,large,1,5
9745,medium,1,1
9746,medium,0,NA
9747,small,0,NA
9748,small,0,NA
9749,medium,1,5
9750,small,0,NA
9751,small,1,1
9752,small,0,NA
9753,medium,0,NA
9754,medium,1,4
9755,medium,1,3
9756,medium,0,NA
9757,large,0,NA
9758,large,1,3
9759,large,1,3
9760,small,1,4
9761,large,1,2
9762,large,1,5
9763,medium,0,NA
9764,medium,1,2
9765,medium,1,4
9766,small,0,NA
9767,small,0,NA
9768,medium,0,NA
9769,small,0,NA
9770,small,0,NA
9771,medium,1,2
9772,small,1,1
9773,medium,0,NA
9774,small,0,NA
9775,large,1,2
9776,small,1,2
9777,small,0,NA
9778,small,1,2
9779,medium,0,NA
9780,medium,1,3
9781,small,0,NA
9782,medium,0,NA
9783,medium,0,NA
9784,small,0,NA
9785,small,0,NA
9786,large,0,NA
9787,small,0,NA
9788,medium,1,3
9789,small,0,NA
9790,medium,1,5
9791,medium,1,2
9792,small,0,NA
9793,small,0,NA
9794,small,0,NA
9795,medium,1,4
9796,small,0,NA
9797,large,1,5
9798,large,1,3
9799,medium,0,NA
9800,small,0,NA
9801,medium,0,NA
9802,large,0,NA
9803,large,1,5
9804,medium,0,NA
9805,medium,1,5
9806,medium,1,5
9807,large,1,4
9808,medium,1,2
9809,medium,0,NA
9810,medium,0,NA
9811,large,1,5
9812,large,0,NA
9813,large,1,5
9814,medium,0,NA
9815,small,0,NA
9816,small,0,NA
9817,medium,1,3
9818,medium,1,3
9819,medium,1,4
9820,large,0,NA
9821,medium,0,NA
9822,small,0,NA
9823,small,0,NA
9824,medium,1,5
9825,large,1,5
9826,small,0,NA
9827,medium,1,5
9828,medium,0,NA
9829,large,1,5
9830,small,0,NA
9831,large,1,5
9832,large,1,5
9833,medium,0,NA
9834,large,0,NA
9835,medium,0,NA
9836,large,1,2
9837,small,0,NA
9838,large,0,NA
9839,medium,0,NA
9840,small,1,2
9841,small,0,NA
9842,small,0,NA
9843,small,0,NA
9844,small,1,1
9845,large,1,5
9846,medium,0,NA
9847,large,0,NA
9848,small,0,NA
9849,small,0,NA
9850,small,1,1
9851,medium,0,NA
9852,medium,1,4
9853,small,1,5
9854,large,1,4
9855,medium,0,NA
9856,small,0,NA
9857,small,0,NA
9858,small,0,NA
9859,medium,0,NA
9860,medium,1,3
9861,small,1,2
9862,large,0,NA
9863,large,1,5
9864,small,0,NA
9865,small,0,NA
9866,small,0,NA
9867,medium,0,NA
9868,medium,0,NA
9869,small,0,NA
9870,large,1,5
9871,small,0,NA
9872,large,1,5
9873,large,1,2
9874,small,0,NA
9875,medium,0,NA
9876,small,0,NA
9877,small,1,4
9878,large,1,5
9879,small,0,NA
9880,medium,1,5
9881,small,0,NA
9882,small,1,1
9883,small,0,NA
9884,small,0,NA
9885,large,0,NA
9886,large,1,5
9887,medium,0,NA
9888,large,1,2
9889,large,1,5
9890,medium,1,3
9891,small,0,NA
9892,large,1,4
9893,medium,0,NA
9894,small,0,NA
9895,small,1,3
9896,small,1,2
9897,large,1,3
9898,large,0,NA
9899,large,1,2
9900,small,1,1
9901,large,1,2
9902,medium,1,1
9903,small,0,NA
9904,large,1,5
9905,large,0,NA
9906,medium,1,5
9907,small,0,NA
9908,large,1,5
9909,medium,1,4
9910,medium,0,NA
9911,medium,0,NA
9912,large,0,NA
9913,small,0,NA
9914,medium,1,2
9915,small,0,NA
9916,small,0,NA
9917,large,1,5
9918,medium,1,1
9919,small,0,NA
9920,large,1,4
9921,medium,0,NA
9922,small,0,NA
9923,large,1,4
9924,small,0,NA
9925,medium,0,NA
9926,medium,0,NA
9927,medium,1,5
9928,medium,0,NA
9929,medium,0,NA
9930,large,0,NA
9931,small,0,NA
9932,large,1,4
9933,small,0,NA
9934,medium,0,NA
9935,medium,0,NA
9936,large,1,5
9937,small,0,NA
9938,medium,1,4
9939,small,0,NA
9940,large,0,NA
9941,large,1,2
9942,large,0,NA
9943,medium,1,4
9944,small,0,NA
9945,large,1,3
9946,medium,0,NA
9947,small,0,NA
9948,medium,0,NA
9949,medium,0,NA
9950,medium,0,NA
9951,small,0,NA
9952,large,0,NA
9953,medium,1,1
9954,medium,1,5
9955,medium,1,4
9956,medium,0,NA
9957,large,1,5
9958,large,1,5
